target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
XP_035476081.1	-	677	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	12.3	4	4	0.55	5.9e+04	8.6	0.0	24	64	555	594	553	602	0.86	gastrula zinc finger protein XlCGF58.1 isoform X1 [Scophthalmus maximus]	Scophthalmus maximus
WP_277565075.1	-	643	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.4	1	3	1.4	1.4e+05	7.3	0.0	4	73	404	469	401	501	0.68	RICIN domain-containing protein [Cohnella ginsengisoli]	Cohnella ginsengisoli
WP_277565075.1	-	643	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.4	2	3	0.35	3.8e+04	9.2	0.0	3	38	502	537	500	555	0.82	RICIN domain-containing protein [Cohnella ginsengisoli]	Cohnella ginsengisoli
WP_277565075.1	-	643	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.4	3	3	0.3	3.2e+04	9.4	0.0	7	61	553	602	548	616	0.79	RICIN domain-containing protein [Cohnella ginsengisoli]	Cohnella ginsengisoli
QGH35520.1	-	369	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.2	1	3	0.18	1.9e+04	10.1	0.0	7	37	33	63	28	74	0.85	pectate lyase [Gracilibacillus salitolerans]	Gracilibacillus salitolerans
QGH35520.1	-	369	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.2	2	3	0.076	8.1e+03	11.3	0.0	8	41	81	114	73	125	0.82	pectate lyase [Gracilibacillus salitolerans]	Gracilibacillus salitolerans
QGH35520.1	-	369	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.2	3	3	2.2	2.4e+05	6.6	0.0	7	34	127	154	120	168	0.89	pectate lyase [Gracilibacillus salitolerans]	Gracilibacillus salitolerans
MBW4080734.1	-	366	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	2.4	1	2	0.0082	8.7e+02	14.4	0.0	4	38	30	64	27	76	0.87	pectate lyase [Paenibacillus sp. S150]	Paenibacillus sp. S150
MBW4080734.1	-	366	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	2.4	2	2	0.0073	7.8e+02	14.6	0.3	7	79	80	148	74	175	0.64	pectate lyase [Paenibacillus sp. S150]	Paenibacillus sp. S150
WP_072723779.1	-	1069	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	15.2	1	2	0.96	1e+05	7.8	0.1	6	76	511	572	508	599	0.81	RICIN domain-containing protein [Bifidobacterium lemurum]	Bifidobacterium lemurum
WP_072723779.1	-	1069	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	15.2	2	2	0.019	2e+03	13.3	1.1	9	100	819	907	812	913	0.79	RICIN domain-containing protein [Bifidobacterium lemurum]	Bifidobacterium lemurum
WP_270778827.1	-	225	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	5.3	1	3	0.12	1.3e+04	10.7	0.0	3	38	16	52	15	69	0.86	RICIN domain-containing protein, partial [Holdemanella biformis]	Holdemanella biformis
WP_270778827.1	-	225	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	5.3	2	3	0.97	1e+05	7.8	0.1	7	37	134	164	128	171	0.88	RICIN domain-containing protein, partial [Holdemanella biformis]	Holdemanella biformis
WP_270778827.1	-	225	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	5.3	3	3	0.075	8e+03	11.3	0.0	3	38	176	212	175	220	0.87	RICIN domain-containing protein, partial [Holdemanella biformis]	Holdemanella biformis
WP_081752359.1	-	580	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.1	1	2	0.27	2.9e+04	9.6	0.0	3	33	439	469	437	474	0.91	RICIN domain-containing protein [Lacrimispora xylanolytica]	Lacrimispora xylanolytica
WP_081752359.1	-	580	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0025	32.3	0.1	2	2	0.0012	1.3e+02	17.1	0.0	5	35	487	517	484	540	0.84	RICIN domain-containing protein [Lacrimispora xylanolytica]	Lacrimispora xylanolytica
XP_043842543.1	-	629	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	2.1	1	2	0.79	8.4e+04	8.1	0.0	24	58	333	366	325	376	0.83	zinc finger protein 883-like isoform X3 [Dromiciops gliroides]	Dromiciops gliroides
XP_043842543.1	-	629	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	2.1	2	2	0.02	2.1e+03	13.2	0.0	17	62	579	622	574	628	0.79	zinc finger protein 883-like isoform X3 [Dromiciops gliroides]	Dromiciops gliroides
XP_036595252.1	-	864	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	12.4	1	3	5.4	5.8e+05	5.4	0.0	26	65	319	357	311	362	0.89	zinc finger protein 420-like [Trichosurus vulpecula]	Trichosurus vulpecula
XP_036595252.1	-	864	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	12.4	2	3	5.7	6.1e+05	5.3	0.0	26	55	627	656	620	670	0.86	zinc finger protein 420-like [Trichosurus vulpecula]	Trichosurus vulpecula
XP_036595252.1	-	864	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	12.4	3	3	0.99	1.1e+05	7.7	0.0	24	65	737	777	729	784	0.91	zinc finger protein 420-like [Trichosurus vulpecula]	Trichosurus vulpecula
KAF0024113.1	-	1627	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	24.4	1	3	2.4	2.5e+05	6.5	0.0	25	64	442	480	435	489	0.86	hypothetical protein F2P81_022915 [Scophthalmus maximus]	Scophthalmus maximus
KAF0024113.1	-	1627	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	24.4	2	3	1.4	1.4e+05	7.3	0.0	24	64	553	592	551	601	0.86	hypothetical protein F2P81_022915 [Scophthalmus maximus]	Scophthalmus maximus
KAF0024113.1	-	1627	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	24.4	3	3	1.5	1.6e+05	7.1	0.0	24	64	693	732	691	740	0.86	hypothetical protein F2P81_022915 [Scophthalmus maximus]	Scophthalmus maximus
MBR2641283.1	-	582	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	0.0	1	2	0.015	1.6e+03	13.6	0.0	7	51	349	390	345	410	0.82	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR2641283.1	-	582	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	0.0	2	2	0.0042	4.5e+02	15.4	0.0	7	50	494	534	491	553	0.82	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ7014167.1	-	859	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	1.0	1	2	0.00013	14	20.2	0.0	5	74	559	624	556	661	0.81	RICIN domain-containing protein [Oscillospiraceae bacterium]	Oscillospiraceae bacterium
MBQ7014167.1	-	859	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0026	32.2	1.0	2	2	1.6	1.7e+05	7.0	0.2	6	66	715	772	711	801	0.84	RICIN domain-containing protein [Oscillospiraceae bacterium]	Oscillospiraceae bacterium
WP_125223581.1	-	2112	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0027	32.1	0.0	1	1	1.6e-06	0.17	26.4	0.0	5	63	1145	1203	1142	1211	0.89	PKD domain-containing protein [Maribacter algicola]	Maribacter algicola
WP_270405292.1	-	1148	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	0.5	1	4	8.6	9.2e+05	4.7	0.0	7	39	593	625	590	657	0.85	RICIN domain-containing protein [Candidatus Collinsella stercoripullorum]	Candidatus Collinsella stercoripullorum
WP_270405292.1	-	1148	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	0.5	2	4	8.7	9.3e+05	4.7	0.1	6	40	685	720	681	760	0.74	RICIN domain-containing protein [Candidatus Collinsella stercoripullorum]	Candidatus Collinsella stercoripullorum
WP_270405292.1	-	1148	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	0.5	3	4	0.79	8.4e+04	8.1	0.0	7	68	829	886	823	890	0.81	RICIN domain-containing protein [Candidatus Collinsella stercoripullorum]	Candidatus Collinsella stercoripullorum
WP_270405292.1	-	1148	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	0.5	4	4	0.5	5.3e+04	8.7	0.0	7	68	876	932	873	958	0.86	RICIN domain-containing protein [Candidatus Collinsella stercoripullorum]	Candidatus Collinsella stercoripullorum
WP_090243319.1	-	760	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	11.1	1	4	0.014	1.5e+03	13.7	0.0	3	36	270	304	268	309	0.91	RICIN domain-containing protein [Eubacterium barkeri]	Eubacterium barkeri
WP_090243319.1	-	760	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	11.1	2	4	2.3	2.5e+05	6.5	0.1	14	68	375	427	362	434	0.80	RICIN domain-containing protein [Eubacterium barkeri]	Eubacterium barkeri
WP_090243319.1	-	760	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	11.1	3	4	1.9	2e+05	6.9	0.1	8	38	466	496	459	513	0.83	RICIN domain-containing protein [Eubacterium barkeri]	Eubacterium barkeri
WP_090243319.1	-	760	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0028	32.1	11.1	4	4	8.9	9.5e+05	4.7	0.1	7	70	512	572	505	586	0.84	RICIN domain-containing protein [Eubacterium barkeri]	Eubacterium barkeri
WP_269770788.1	-	162	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	1.0	1	3	0.0095	1e+03	14.2	0.1	7	54	23	67	19	78	0.81	RICIN domain-containing protein [Streptomyces fildesensis]	Streptomyces fildesensis
WP_269770788.1	-	162	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	1.0	2	3	3	3.2e+05	6.2	0.0	8	38	71	101	65	116	0.82	RICIN domain-containing protein [Streptomyces fildesensis]	Streptomyces fildesensis
WP_269770788.1	-	162	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	1.0	3	3	0.12	1.3e+04	10.7	0.1	7	37	117	147	113	159	0.89	RICIN domain-containing protein [Streptomyces fildesensis]	Streptomyces fildesensis
XP_027704614.1	-	912	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	5.7	1	2	5.4	5.8e+05	5.4	0.0	24	54	672	702	665	714	0.88	zinc finger protein 665-like [Vombatus ursinus]	Vombatus ursinus
XP_027704614.1	-	912	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	5.7	2	2	0.56	6e+04	8.5	0.0	18	54	723	758	716	775	0.83	zinc finger protein 665-like [Vombatus ursinus]	Vombatus ursinus
XP_043842545.1	-	615	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	2.5	1	2	0.73	7.8e+04	8.2	0.0	24	58	319	352	310	363	0.83	zinc finger protein 883-like isoform X4 [Dromiciops gliroides]	Dromiciops gliroides
XP_043842545.1	-	615	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0029	32.1	2.5	2	2	0.019	2.1e+03	13.2	0.0	17	62	565	608	560	614	0.79	zinc finger protein 883-like isoform X4 [Dromiciops gliroides]	Dromiciops gliroides
CDA28479.1	-	647	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.003	32.0	0.4	1	1	1.5e-07	0.016	29.6	0.1	7	105	507	602	502	606	0.88	glycosyl hydrolase family 16 [Eubacterium sp. CAG:156]	Eubacterium sp. CAG:156
WP_235258546.1	-	1030	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.003	32.0	12.7	1	3	2.4	2.5e+05	6.5	0.1	10	70	545	606	538	630	0.79	RICIN domain-containing protein [Fournierella massiliensis]	Fournierella massiliensis
WP_235258546.1	-	1030	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.003	32.0	12.7	2	3	0.45	4.8e+04	8.8	0.0	6	66	642	698	638	702	0.84	RICIN domain-containing protein [Fournierella massiliensis]	Fournierella massiliensis
WP_235258546.1	-	1030	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.003	32.0	12.7	3	3	0.21	2.2e+04	9.9	0.2	7	68	938	995	933	1024	0.85	RICIN domain-containing protein [Fournierella massiliensis]	Fournierella massiliensis
CAF1140959.1	-	328	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	0.0	1	3	0.45	4.8e+04	8.8	0.0	3	38	11	46	9	53	0.91	unnamed protein product [Rotaria sordida]	Rotaria sordida
CAF1140959.1	-	328	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	0.0	2	3	0.018	2e+03	13.3	0.0	7	53	62	105	57	111	0.83	unnamed protein product [Rotaria sordida]	Rotaria sordida
CAF1140959.1	-	328	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	0.0	3	3	2.6	2.8e+05	6.4	0.0	7	51	109	150	105	162	0.83	unnamed protein product [Rotaria sordida]	Rotaria sordida
WP_278782184.1	-	585	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	8.1	1	3	0.00069	73	17.9	0.0	5	79	187	252	184	278	0.82	RICIN domain-containing protein, partial [Bifidobacterium catenulatum]	Bifidobacterium catenulatum
WP_278782184.1	-	585	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	8.1	2	3	6.7	7.1e+05	5.1	0.0	7	40	335	368	330	383	0.86	RICIN domain-containing protein, partial [Bifidobacterium catenulatum]	Bifidobacterium catenulatum
WP_278782184.1	-	585	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	8.1	3	3	0.66	7e+04	8.3	0.1	8	67	497	552	490	556	0.85	RICIN domain-containing protein, partial [Bifidobacterium catenulatum]	Bifidobacterium catenulatum
NRR32832.1	-	440	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	0.0	1	2	0.099	1.1e+04	11.0	0.0	3	57	50	101	48	103	0.81	RICIN domain-containing protein [Oxalobacteraceae bacterium]	Oxalobacteraceae bacterium
NRR32832.1	-	440	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	0.0	2	2	0.0083	8.9e+02	14.4	0.0	6	103	100	193	97	198	0.74	RICIN domain-containing protein [Oxalobacteraceae bacterium]	Oxalobacteraceae bacterium
MCB5015801.1	-	374	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	8.5	1	2	0.27	2.9e+04	9.5	0.0	8	38	177	207	171	215	0.91	RICIN domain-containing protein [Streptococcus mutans]	Streptococcus mutans
MCB5015801.1	-	374	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	8.5	2	2	0.001	1.1e+02	17.3	0.4	7	70	231	291	227	323	0.82	RICIN domain-containing protein [Streptococcus mutans]	Streptococcus mutans
MCC8135471.1	-	955	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	11.1	1	2	0.00071	75	17.9	0.0	5	70	562	624	559	654	0.86	RICIN domain-containing protein [Ruminococcus sp.]	Ruminococcus sp.
MCC8135471.1	-	955	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	11.1	2	2	0.016	1.7e+03	13.5	0.3	7	72	719	780	714	806	0.81	RICIN domain-containing protein [Ruminococcus sp.]	Ruminococcus sp.
VUD69336.1	-	774	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	3.5	1	2	0.035	3.8e+03	12.4	0.5	6	44	497	536	492	539	0.80	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase [Thalassocella blandensis]	Thalassocella blandensis
VUD69336.1	-	774	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0031	32.0	3.5	2	2	0.27	2.9e+04	9.5	0.0	7	52	592	634	587	640	0.83	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase [Thalassocella blandensis]	Thalassocella blandensis
WP_277145793.1	-	944	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	0.3	1	2	0.042	4.4e+03	12.2	0.1	7	65	692	746	689	785	0.86	RICIN domain-containing protein [Bifidobacterium sp. ESL0800]	Bifidobacterium sp. ESL0800
WP_277145793.1	-	944	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	0.3	2	2	0.15	1.6e+04	10.4	0.0	3	38	895	931	894	935	0.93	RICIN domain-containing protein [Bifidobacterium sp. ESL0800]	Bifidobacterium sp. ESL0800
XP_005412715.1	-	649	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	16.4	1	3	4.7	5e+05	5.6	0.1	17	49	234	265	229	275	0.88	PREDICTED: zinc finger protein 665 isoform X2 [Chinchilla lanigera]	Chinchilla lanigera
XP_005412715.1	-	649	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	16.4	2	3	2.2	2.4e+05	6.6	0.0	16	50	345	378	332	391	0.88	PREDICTED: zinc finger protein 665 isoform X2 [Chinchilla lanigera]	Chinchilla lanigera
XP_005412715.1	-	649	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	16.4	3	3	1.7	1.9e+05	6.9	0.0	17	50	542	574	536	583	0.87	PREDICTED: zinc finger protein 665 isoform X2 [Chinchilla lanigera]	Chinchilla lanigera
WP_117816834.1	-	1174	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	2.8	1	2	1.8	1.9e+05	6.9	0.0	19	68	275	321	266	346	0.79	MULTISPECIES: RICIN domain-containing protein [unclassified Collinsella]	unclassified Collinsella
WP_117816834.1	-	1174	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	2.8	2	2	0.00025	27	19.3	0.0	7	69	580	640	575	646	0.87	MULTISPECIES: RICIN domain-containing protein [unclassified Collinsella]	unclassified Collinsella
QYR23603.1	-	767	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	0.0	1	3	0.31	3.3e+04	9.4	0.0	7	37	629	659	624	667	0.89	RICIN domain-containing protein [Paenibacillus sp. sptzw28]	Paenibacillus sp. sptzw28
QYR23603.1	-	767	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	0.0	2	3	0.49	5.2e+04	8.7	0.0	7	38	676	707	671	717	0.88	RICIN domain-containing protein [Paenibacillus sp. sptzw28]	Paenibacillus sp. sptzw28
QYR23603.1	-	767	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0032	31.9	0.0	3	3	0.45	4.8e+04	8.8	0.0	7	37	723	753	718	764	0.87	RICIN domain-containing protein [Paenibacillus sp. sptzw28]	Paenibacillus sp. sptzw28
XP_053552439.1	-	380	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0033	31.9	20.5	1	4	0.43	4.6e+04	8.9	0.4	23	49	185	211	181	233	0.86	gastrula zinc finger protein XlCGF8.2DB-like [Bombina bombina]	Bombina bombina
XP_053552439.1	-	380	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0033	31.9	20.5	2	4	7	7.5e+05	5.0	0.1	23	46	269	292	266	297	0.88	gastrula zinc finger protein XlCGF8.2DB-like [Bombina bombina]	Bombina bombina
XP_053552439.1	-	380	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0033	31.9	20.5	3	4	0.75	8e+04	8.1	0.0	23	53	297	327	295	330	0.89	gastrula zinc finger protein XlCGF8.2DB-like [Bombina bombina]	Bombina bombina
XP_053552439.1	-	380	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0033	31.9	20.5	4	4	3.6	3.9e+05	5.9	0.1	24	44	354	374	349	379	0.92	gastrula zinc finger protein XlCGF8.2DB-like [Bombina bombina]	Bombina bombina
XP_020835676.1	-	877	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0033	31.9	10.5	1	2	4.1	4.4e+05	5.7	0.0	23	54	355	386	342	396	0.84	zinc finger protein 665-like [Phascolarctos cinereus]	Phascolarctos cinereus
XP_020835676.1	-	877	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0033	31.9	10.5	2	2	5	5.3e+05	5.5	0.0	26	60	778	811	774	823	0.82	zinc finger protein 665-like [Phascolarctos cinereus]	Phascolarctos cinereus
XP_053567298.1	-	625	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	22.8	1	5	3.2	3.4e+05	6.1	0.1	24	54	298	328	295	336	0.89	gastrula zinc finger protein XlCGF57.1-like [Bombina bombina]	Bombina bombina
XP_053567298.1	-	625	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	22.8	2	5	2	2.1e+05	6.8	0.1	24	54	354	384	352	393	0.89	gastrula zinc finger protein XlCGF57.1-like [Bombina bombina]	Bombina bombina
XP_053567298.1	-	625	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	22.8	3	5	2.4	2.6e+05	6.5	0.1	24	52	410	438	406	440	0.90	gastrula zinc finger protein XlCGF57.1-like [Bombina bombina]	Bombina bombina
XP_053567298.1	-	625	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	22.8	4	5	3.6	3.8e+05	5.9	0.1	24	54	438	468	436	474	0.89	gastrula zinc finger protein XlCGF57.1-like [Bombina bombina]	Bombina bombina
XP_053567298.1	-	625	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	22.8	5	5	0.4	4.3e+04	9.0	0.1	24	53	494	523	491	534	0.89	gastrula zinc finger protein XlCGF57.1-like [Bombina bombina]	Bombina bombina
XP_007486183.1	-	819	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	7.0	1	2	3.2	3.4e+05	6.1	0.0	26	53	440	467	432	478	0.82	PREDICTED: zinc finger protein 345-like [Monodelphis domestica]	Monodelphis domestica
XP_007486183.1	-	819	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0034	31.8	7.0	2	2	1.9	2e+05	6.9	0.0	26	63	748	784	738	801	0.84	PREDICTED: zinc finger protein 345-like [Monodelphis domestica]	Monodelphis domestica
OMF21964.1	-	675	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	0.5	1	3	0.035	3.8e+03	12.4	0.0	3	51	531	577	529	581	0.87	hypothetical protein BK133_27455 [Paenibacillus sp. FSL H8-0548]	Paenibacillus sp. FSL H8-0548
OMF21964.1	-	675	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	0.5	2	3	0.16	1.7e+04	10.3	0.0	6	51	582	624	577	632	0.85	hypothetical protein BK133_27455 [Paenibacillus sp. FSL H8-0548]	Paenibacillus sp. FSL H8-0548
OMF21964.1	-	675	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	0.5	3	3	4.2	4.5e+05	5.7	0.0	8	51	631	671	625	675	0.80	hypothetical protein BK133_27455 [Paenibacillus sp. FSL H8-0548]	Paenibacillus sp. FSL H8-0548
KAG8296348.1	-	524	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	13.0	1	6	5	5.3e+05	5.5	0.0	24	45	43	64	30	67	0.87	hypothetical protein J6590_058946 [Homalodisca vitripennis]	Homalodisca vitripennis
KAG8296348.1	-	524	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	13.0	2	6	4.8	5.2e+05	5.5	0.0	14	45	120	151	111	154	0.81	hypothetical protein J6590_058946 [Homalodisca vitripennis]	Homalodisca vitripennis
KAG8296348.1	-	524	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	13.0	3	6	6.7	7.2e+05	5.1	0.1	26	46	218	238	204	265	0.88	hypothetical protein J6590_058946 [Homalodisca vitripennis]	Homalodisca vitripennis
KAG8296348.1	-	524	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	13.0	4	6	1.6	1.7e+05	7.1	0.0	14	45	345	376	336	379	0.81	hypothetical protein J6590_058946 [Homalodisca vitripennis]	Homalodisca vitripennis
KAG8296348.1	-	524	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	13.0	5	6	7.9	8.4e+05	4.8	0.0	25	45	389	409	387	412	0.86	hypothetical protein J6590_058946 [Homalodisca vitripennis]	Homalodisca vitripennis
KAG8296348.1	-	524	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	13.0	6	6	2	2.1e+05	6.8	0.0	14	45	465	496	456	499	0.81	hypothetical protein J6590_058946 [Homalodisca vitripennis]	Homalodisca vitripennis
XP_053567365.1	-	371	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	16.6	1	4	1	1.1e+05	7.7	0.1	23	53	158	188	155	190	0.91	gastrula zinc finger protein XlCGF17.1-like [Bombina bombina]	Bombina bombina
XP_053567365.1	-	371	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	16.6	2	4	0.94	1e+05	7.8	0.2	24	52	187	215	182	218	0.90	gastrula zinc finger protein XlCGF17.1-like [Bombina bombina]	Bombina bombina
XP_053567365.1	-	371	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	16.6	3	4	1.8	1.9e+05	6.9	0.1	24	53	243	272	240	280	0.88	gastrula zinc finger protein XlCGF17.1-like [Bombina bombina]	Bombina bombina
XP_053567365.1	-	371	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0035	31.8	16.6	4	4	2.8	3e+05	6.3	0.1	24	54	327	357	326	366	0.87	gastrula zinc finger protein XlCGF17.1-like [Bombina bombina]	Bombina bombina
MCU1493289.1	-	816	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0036	31.8	2.5	1	3	0.033	3.5e+03	12.5	0.1	7	68	571	630	567	665	0.87	Ricin lectin [Acidimicrobiaceae bacterium]	Acidimicrobiaceae bacterium
MCU1493289.1	-	816	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	0.0036	31.8	2.5	2	3	7.9	8.5e+05	4.8	0.0	5	54	672	718	669	724	0.82	Ricin lectin [Acidimicrobiaceae bacterium]	Acidimicrobiaceae bacterium
